symbol_index,rank,letter,proximity,profile_proximity,final_score
0,1,අ,0.9986174968745296,0.9098623859459383,0.9853042302352408
0,2,ඳ,0.9081371743673298,0.6503474703680341,0.8694687187674354
0,3,ඤ,0.8676429899337043,0.6223736830715947,0.8308525939043878
0,4,ඉ,0.8696631287861892,0.41663932703162165,0.8017095585230041
0,5,ඈ,0.8400651367673272,0.5038995910897228,0.7896403049156865
0,6,ඇ,0.8331993286720214,0.5202650070031454,0.78625918042169
0,7,ආ,0.8056611246666191,0.5675764399480789,0.7699484219588381
0,8,ෆ,0.8152353401465731,0.4314910790926554,0.7576737009884854
0,9,ද,0.746748856378513,0.6949129488848518,0.7389734702544637
0,10,ඊ,0.7720100871051384,0.37998372192683016,0.7132061323283921
0,11,ල,0.7470763693310383,0.4679888852365678,0.7052132467168677
0,12,ඒ,0.7375201418648148,0.4545053172439052,0.6950679181716783
0,13,ත,0.7602362018144495,0.2989946157290524,0.69104996390164
0,14,ම,0.7334195788233662,0.38446566957842565,0.681076492436625
0,15,ඛ,0.7341118393129369,0.28788232292292415,0.6671774118544349
0,16,උ,0.6888023451022524,0.4629984850617386,0.6549317660961753
0,17,භ,0.7151084934827604,0.25176100945730095,0.6456063708789415
0,18,න,0.6844083793300826,0.3057985287944234,0.6276169017497336
0,19,ඕ,0.6850583128082077,0.27975581585034826,0.6242629382645287
0,20,ළ,0.6414638587036878,0.4785654463368747,0.6170290968486658
0,21,ඹ,0.660754947079782,0.3114533300893725,0.6083597045312205
0,22,ව,0.6482592074796883,0.36496886313444665,0.6057656558279021
0,23,ඔ,0.6516163235380485,0.2951443241238825,0.5981455236259235
0,24,ඵ,0.6455019063344749,0.3126138046549144,0.5955686910825408
0,25,හ,0.6558843057947532,0.25122508791935283,0.5951854231134431
0,26,ග,0.6474803021721373,0.29321345850963487,0.5943402756227619
0,27,ඞ,0.6421406986803643,0.30512475049004273,0.591588306451816
0,28,ච,0.6303776657536567,0.3598157173395614,0.5897933734915424
0,29,එ,0.6292300202577628,0.31498848064619756,0.582093789316028
0,30,ථ,0.6221842664227646,0.34681710332850946,0.5808791919586263
0,31,ජ,0.6259599333020227,0.3116426389171123,0.5788123391442862
0,32,ක,0.6331498934264927,0.26056706756442904,0.5772624695471832
0,33,ට,0.6199201086424253,0.33387683410306734,0.5770136174615217
0,34,ප,0.6317755988472444,0.16456866734259967,0.5616945591215476
0,35,ර,0.5957401307976655,0.3476090230691271,0.5585204646383848
0,36,බ,0.6107819285964974,0.26151136233541117,0.5583913436573344
0,37,ඝ,0.6211456267033273,0.13404853226388747,0.5480810625374113
0,38,ඟ,0.6072863801037274,0.20814996592819301,0.5474159179773972
0,39,ඏ,0.5837392340443617,0.21879721844277455,0.5289979317041236
0,40,ඩ,0.5643167494463249,0.2812681876620461,0.5218594651786831
0,41,ශ,0.5526660611938352,0.2616680081039092,0.5090163532303463
0,42,ස,0.5788730675055962,0.10226184796046311,0.5073813845738262
0,43,ඪ,0.5177647241591463,0.2753776227773471,0.4814066589518764
0,44,ධ,0.516685376101712,0.2543120766066279,0.47732938117744933
0,45,ඡ,0.48957638994084773,0.3031736843081052,0.46161598409593635
0,46,ණ,0.4781965576362591,0.3269244598402029,0.4555057429668507
0,47,ඌ,0.43886228031535723,0.5120090556403489,0.44983429661410596
0,48,ඨ,0.4456679260106513,0.25206512434440387,0.41662750576071417
0,49,ය,0.43966844835994134,0.21834237838600512,0.40646953786385087
0,50,ඬ,0.4377701000159365,0.19689515173837957,0.40163885777430297
0,51,ඐ,0.35468953728295327,0.2484470455089538,0.33875316351685336
0,52,ඣ,0.3062541727731142,0.28610137486098963,0.3032312530862955
0,53,ඖ,0.2963003324337449,0.293383773570551,0.29586284860426576
0,54,ඍ,0.32063937934114184,0.13259431705317648,0.29243261999794706
0,55,ඓ,0.13935150023858456,0.36346091040023976,0.17296791176283283
0,56,ෂ,0.18938378266183165,0.0,0.1609762152625569
0,57,ඎ,0.0,0.21174217245470295,0.031761325868205445
1,1,ආ,0.9925868410086643,0.8936179020922805,0.9777415001712068
1,2,ඤ,0.9446744292889359,0.6630863908214855,0.9024362235188184
1,3,ඈ,0.9318019011599957,0.7268372239975984,0.9010571995856361
1,4,ඇ,0.9193531904041136,0.7245900939090126,0.8901387259298484
1,5,ඌ,0.8524868135371577,0.6073883272823268,0.815722040598933
1,6,ෆ,0.8607016523860925,0.4598472178212859,0.8005734872013716
1,7,අ,0.7945993882024626,0.6665405855331723,0.7753905678020689
1,8,ල,0.7782670748626426,0.49474341543425715,0.7357385259483847
1,9,න,0.7857983111425715,0.4045546259571432,0.7286117583647572
1,10,උ,0.7220624828668705,0.5295909443346243,0.6931917520870335
1,11,ඳ,0.6439785628616297,0.6362403367212,0.6428178289405653
1,12,භ,0.693903777581965,0.33715080464808966,0.6403908316418837
1,13,ත,0.6873958863929244,0.31833180707168707,0.6320362744947388
1,14,ග,0.6652014125246972,0.42496855983195625,0.6291664846207861
1,15,ඐ,0.6564694919970923,0.37893916318011844,0.6148399426745462
1,16,හ,0.6325513288182258,0.35505427088969,0.5909267701289455
1,17,ඒ,0.6054333865239404,0.48814931313217524,0.5878407755151756
1,18,ක,0.6335596791780687,0.2985481930952125,0.5833079562656402
1,19,ළ,0.6030575950105961,0.47062592190614605,0.5831928440449285
1,20,ඟ,0.626256415006998,0.29724427646183693,0.5769045942252238
1,21,ඉ,0.5846236875471178,0.44191996703479763,0.5632181294702698
1,22,ම,0.5895815880184502,0.39724038929065775,0.5607304082092813
1,23,ව,0.5749544808744278,0.43160461424693275,0.5534520008803036
1,24,ණ,0.5573850702298797,0.4186520019763097,0.5365751099918442
1,25,ථ,0.5561213746239546,0.4073550660174714,0.5338064283329822
1,26,ච,0.5504503057317646,0.43214294335028314,0.5327042013745423
1,27,ඛ,0.5680430777628732,0.3304336397466825,0.5324016620604446
1,28,ට,0.5372323471945053,0.40135760920932073,0.5168511364967276
1,29,ඞ,0.5401488344740129,0.3673431185892615,0.5142279770913002
1,30,ඖ,0.5294745786469326,0.397691501348966,0.5097071170522376
1,31,ඓ,0.531378713686123,0.3823702941868018,0.5090274507612248
1,32,ඏ,0.5431878842965159,0.25082147458491044,0.4993329228397751
1,33,ඣ,0.5209091084212478,0.3330762199758316,0.49273417515443535
1,34,එ,0.51399882825399,0.3622029903425249,0.49122945256727024
1,35,ඵ,0.5080545721674216,0.3685564120064655,0.48712984814327814
1,36,ඹ,0.5032203273871858,0.35354853960894184,0.48076955922044917
1,37,ජ,0.502993087750829,0.313678013578946,0.4745958266250465
1,38,ඊ,0.4794367324126876,0.4373469516707512,0.47312326530139714
1,39,ඔ,0.4946195111435847,0.3402219483449035,0.47145987672378253
1,40,ඩ,0.4891359859045449,0.3608798936979134,0.46989757207355015
1,41,ශ,0.4890823071511693,0.320362571436664,0.46377434679399354
1,42,ඝ,0.5071873811497941,0.15764713304048927,0.45475634393339837
1,43,ඕ,0.47628270461614386,0.3188534079006502,0.4526683101088198
1,44,ධ,0.4700369023945733,0.33111921498729857,0.4491992492834821
1,45,ප,0.48442747972930567,0.20133496526974926,0.4419636025603722
1,46,බ,0.46549287123971095,0.29397459316824825,0.43976512952899155
1,47,ර,0.4272455023797218,0.41697451816820474,0.42570485474799424
1,48,ඪ,0.43534790764679565,0.34281058302554046,0.42146730895360734
1,49,ඍ,0.4467542503652995,0.2667150388785353,0.4197483686422848
1,50,ඨ,0.39551063971854394,0.3473214922025418,0.3882822675911436
1,51,ස,0.42995177502492654,0.14496275993982466,0.38720342276216124
1,52,ද,0.33807501385549177,0.5980306548455059,0.3770683600039939
1,53,ය,0.3814247555151007,0.2905133556639803,0.3677880455374326
1,54,ඬ,0.37472490504146827,0.2774287368850772,0.3601304798180096
1,55,ඎ,0.3191684960973513,0.27494066842444387,0.3125343219464152
1,56,ඡ,0.30028782780380925,0.291557451312759,0.2989782713301517
1,57,ෂ,0.0,0.0,0.0
2,1,ඈ,0.9934649106011011,0.8937693434969872,0.9785105755354839
2,2,ඇ,0.9911405664992823,0.901913302622873,0.9777564769178209
2,3,ආ,0.9511345857652469,0.7101016789465657,0.9149796497424447
2,4,ඤ,0.9287380696265248,0.55540481902403,0.8727380820361507
2,5,අ,0.8439642256551987,0.5893923356406984,0.8057784421530236
2,6,උ,0.8055747523660135,0.6225929052709415,0.7781274753017526
2,7,ඳ,0.7788627097491635,0.6566635401092884,0.7605328343031823
2,8,ල,0.7786207135315861,0.5616444657012178,0.7460742763570309
2,9,ඌ,0.736433208650157,0.6175977866340998,0.7186078953477485
2,10,ෆ,0.7615278443870285,0.4432561771730972,0.7137870943049387
2,11,ව,0.743090701498093,0.4605340132216773,0.7007071982566306
2,12,ළ,0.7223168910934021,0.5260829429820686,0.6928817988767022
2,13,න,0.7391365094856507,0.3731749359449189,0.6842422734545409
2,14,ට,0.7175185243096803,0.4938823998943782,0.683973105647385
2,15,ච,0.7186748698263634,0.479941083253862,0.6828648018404883
2,16,ම,0.7253506309806006,0.43428311786711704,0.6816905040135781
2,17,ඛ,0.7219666087633766,0.38185774140859274,0.670950278660159
2,18,ඒ,0.6791452042634938,0.5956077230882134,0.6666145820872017
2,19,ඞ,0.708981410628813,0.4056971098829807,0.6634887655169383
2,20,ථ,0.677138200061014,0.4980246691869661,0.6502711704299069
2,21,ණ,0.6705830664052332,0.45732736545453734,0.6385947112626289
2,22,ත,0.6961681475061384,0.28620010239040405,0.6346729407387783
2,23,භ,0.6904970293515704,0.31557094717819345,0.6342581170255639
2,24,ඩ,0.6645905625085486,0.41655000558885713,0.6273844789705949
2,25,ග,0.6661662825082555,0.38765738697203644,0.6243899481778226
2,26,ධ,0.6549312693398908,0.436295939356649,0.6221359698424045
2,27,ඊ,0.6338996870259149,0.5220649690283735,0.6171244793262838
2,28,ඖ,0.6428441921370951,0.44917530610984446,0.6137938592330074
2,29,එ,0.6327502763179014,0.4346645337985785,0.603037414940003
2,30,ඹ,0.6410384062902168,0.37490075261651434,0.6011177582391615
2,31,ජ,0.6296220587927911,0.4256349132839594,0.5990239869664663
2,32,ඵ,0.627551066723574,0.42123225017916743,0.5966032442419129
2,33,ඔ,0.6328926038949347,0.38125527945549276,0.5951470052290184
2,34,බ,0.6356668258386938,0.3568375511703077,0.5938424346384359
2,35,ර,0.5930816676007578,0.5687953813598341,0.5894387246646191
2,36,හ,0.6209232905423478,0.31649294075624246,0.5752587380744321
2,37,ඉ,0.6074372934550162,0.38052876224160537,0.5734010137730046
2,38,ඣ,0.6026881589049699,0.40486775299125655,0.5730150980179128
2,39,ඐ,0.6017964143287684,0.3769018582561282,0.5680622309178723
2,40,ක,0.6225717467895968,0.2588876210463341,0.5680191279281074
2,41,ඟ,0.6210317790538071,0.2411224052268629,0.5640453729797654
2,42,ද,0.5432768417912783,0.6440532437183564,0.55839330208034
2,43,ඪ,0.5732115635406574,0.4108094013565925,0.5488512392130477
2,44,ඓ,0.5540908599177232,0.4624880661756211,0.5403504408564079
2,45,ඕ,0.5627506992917108,0.3297439633675341,0.5277996889030844
2,46,ඨ,0.5347606878576227,0.4509471440205475,0.5221886562820613
2,47,ඏ,0.5606875527529356,0.2516108968588032,0.5143260543688157
2,48,ශ,0.5370257883348533,0.29416748145529137,0.500597042302919
2,49,ඝ,0.5522610958355916,0.18028171534608528,0.49646418876216564
2,50,ඬ,0.5311162608088003,0.29632355821711265,0.4958973554200471
2,51,ප,0.527904116576364,0.20190360881782143,0.4790040404125826
2,52,ඍ,0.499308667692139,0.2413670466564981,0.46061742453679283
2,53,ඡ,0.46201328721167245,0.4083485877676287,0.4539635822950659
2,54,ස,0.4926120511021591,0.17716408416190055,0.4452948560611203
2,55,ය,0.44477747638323195,0.3322134772068318,0.42789287650677194
2,56,ඎ,0.33700738771527716,0.25277955629650606,0.32437321300246147
2,57,ෂ,0.0,0.0,0.0
3,1,ඈ,0.9915505539056605,0.9000267235450993,0.9778219793515763
3,2,ඇ,0.9876427329155987,0.8762249177000097,0.9709300606332603
3,3,ආ,0.9594881766358203,0.7129444405748881,0.9225066162266805
3,4,ඤ,0.9364435616176787,0.5522621329993094,0.8788163473249233
3,5,අ,0.8434068225128305,0.5763781022859122,0.8033525144787927
3,6,උ,0.8019530230582259,0.6103023681617669,0.773205424823757
3,7,ල,0.7859164615248013,0.5617042712592464,0.7522846329849682
3,8,ඳ,0.7675878153714583,0.660605037764785,0.7515403987304572
3,9,ඌ,0.7560978490355557,0.6228802559551339,0.7361152100734923
3,10,ෆ,0.7764849458123556,0.43409021270630144,0.7251257358464475
3,11,න,0.7511945008460521,0.3805211866602618,0.6955935037181835
3,12,ව,0.7296584386441762,0.4674643436433066,0.6903293243940458
3,13,ළ,0.7133725351072635,0.5049287553172815,0.6821059681387661
3,14,ට,0.7065433809506804,0.49839027359105315,0.6753204148467363
3,15,ම,0.7181507456030498,0.42957588889263,0.6748645170964869
3,16,ච,0.7056001234735207,0.4897760208255112,0.6732265080763193
3,17,ඒ,0.6799394138746644,0.5890191027128066,0.6663013672003857
3,18,ඛ,0.7139070081830874,0.3847696269491302,0.6645364009979937
3,19,ඞ,0.6978994768370008,0.4109681248011047,0.6548597740316164
3,20,ථ,0.6750434150165678,0.5001165788156778,0.6488043895864343
3,21,ත,0.7022926683817461,0.2883894455469649,0.640207184956529
3,22,භ,0.6964497367880187,0.31326186860859806,0.6389715565611056
3,23,ණ,0.6669866807529696,0.4374838162993656,0.632561251084929
3,24,ග,0.6725676796288943,0.3876342647829645,0.6298276674020049
3,25,ඩ,0.6520733202886189,0.42360794681852443,0.6178035142681046
3,26,ධ,0.6435913674858138,0.43031561167483345,0.6116000041141667
3,27,ඊ,0.6254244219478939,0.5191755571299326,0.6094870922251997
3,28,ඖ,0.637150712393123,0.4502150222876483,0.6091103588773018
3,29,එ,0.6280311847947913,0.44046034993783423,0.5998955595662477
3,30,ජ,0.6247599645795157,0.4296454958859792,0.5954927942754853
3,31,ඹ,0.6340597963939465,0.3733651926594407,0.5949556058337706
3,32,ඵ,0.6231153943020693,0.4224972166159078,0.593022667649145
3,33,ඔ,0.6257422993010313,0.3801471606548732,0.5889030285041076
3,34,බ,0.6254956426298139,0.35190237478803654,0.5844566524535473
3,35,ර,0.58520531290573,0.5706003396624357,0.5830145669192358
3,36,ඐ,0.6145699809567327,0.3902936417009746,0.580928530068369
3,37,හ,0.6271504759704619,0.3147291199150579,0.5802872725621513
3,38,ක,0.6301359454029752,0.26714720264298175,0.5756876339889763
3,39,ඉ,0.6097139517050104,0.3769004397992284,0.5747919249191431
3,40,ඣ,0.6019939561477609,0.40270443018364277,0.5721005272531432
3,41,ඟ,0.6259783532258152,0.24599171203288095,0.568980357046875
3,42,ඓ,0.5601906044794711,0.46364951322533665,0.545709440791351
3,43,ඪ,0.5668118239789857,0.41931801532094526,0.5446877526802796
3,44,ද,0.5236714979848126,0.6366711982850295,0.5406214530298451
3,45,ඕ,0.5604580593497499,0.33127401814482993,0.5260804531690119
3,46,ඨ,0.5302052069456998,0.46146668931904855,0.5198944293017022
3,47,ඏ,0.5650554018513831,0.2528975290479447,0.5182317209308673
3,48,ශ,0.5387084157150005,0.290242288170676,0.5014384965833518
3,49,ඝ,0.553650254338313,0.1726825712960347,0.49650510188197133
3,50,ඬ,0.5177193698188551,0.2999470483312342,0.48505352159571197
3,51,ප,0.5290053245787601,0.2032945827351298,0.4801487133022156
3,52,ඍ,0.49992143720314486,0.23383804508044215,0.46000892838473945
3,53,ඡ,0.45174522163625463,0.41023946909152,0.44551935875454446
3,54,ස,0.491902623507257,0.1695200506974366,0.44354523758578396
3,55,ය,0.4471339113834194,0.3259288447886207,0.4289531513941996
3,56,ඎ,0.3400187902042495,0.2698420578884737,0.32949228035688316
3,57,ෂ,0.0,0.0,0.0
4,1,ඉ,0.9935124469772603,0.8108772913716012,0.9661171736364114
4,2,ත,0.9002840342215066,0.3581214634544685,0.8189596486064509
4,3,අ,0.8967832708104928,0.1597695186631034,0.7862312079883844
4,4,ඕ,0.8637287920756136,0.3184639683235363,0.7819390685128019
4,5,භ,0.8622119256087221,0.30631583526450623,0.7788275120570897
4,6,හ,0.8381873931150168,0.30590600568988247,0.7583451850012466
4,7,ප,0.8594634665538081,0.07913415485744002,0.7424140697993529
4,8,ක,0.809214669112624,0.35971750692793203,0.7417900947849202
4,9,ම,0.7946328311371071,0.323364785701755,0.7239426243218042
4,10,ඊ,0.798452063017669,0.29045834034087514,0.7222530046161498
4,11,ඝ,0.8332127362926124,0.07107032367574073,0.7188913744000817
4,12,ෆ,0.7807954132297943,0.36760362542263547,0.7188166450587204
4,13,ඟ,0.7880402217488441,0.2463086046843891,0.7067804791891759
4,14,න,0.7671388920215376,0.3401752775504092,0.7030943498508683
4,15,ග,0.7687620664277696,0.3123604324916357,0.7003018213373494
4,16,ඳ,0.7875774577916456,0.18874482966702377,0.6977525635729523
4,17,ස,0.803184936153628,0.09497635397747117,0.6969536488272043
4,18,ඏ,0.7877701761761814,0.14113939999384562,0.6907755597488311
4,19,ඹ,0.7584250799081476,0.28667204700351967,0.6876621249724534
4,20,ඔ,0.7497691879710867,0.27289430935951564,0.678237956179351
4,21,ඛ,0.7712624157263547,0.09632231698504279,0.6700214009151578
4,22,ශ,0.742314178452482,0.23887191549693,0.6667978390091492
4,23,ඤ,0.742814764606357,0.1437842311892319,0.6529601845937881
4,24,ඵ,0.720402514576471,0.10362961554563999,0.6278865797218464
4,25,ඒ,0.6975256453559515,0.20417233366251808,0.6235226486019364
