symbol_index,rank,letter,proximity,profile_proximity,final_score
0,1,අ,0.9973787451398879,0.8549392204537747,0.9760128164369709
0,2,ඳ,0.9041747203075963,0.6492499056071586,0.8659359981025306
0,3,ඤ,0.8708644610424925,0.6687090784773898,0.8405411536577271
0,4,ඉ,0.8743464173675366,0.43389721108004253,0.8082790364244125
0,5,ඈ,0.8374989583266903,0.5506658340373524,0.7944739896832896
0,6,ඇ,0.8304666193898858,0.5626269123030683,0.790290663326863
0,7,ආ,0.8152156038044639,0.585262643796719,0.7807226598033022
0,8,ෆ,0.8359816324865788,0.45869307541218163,0.7793883489254192
0,9,ද,0.7362100222044123,0.6887623047467157,0.7290928645857578
0,10,ල,0.7451318637703763,0.5009167463233655,0.7084995961533247
0,11,ඊ,0.7501861634637742,0.4202862146486237,0.7007011711415017
0,12,ත,0.7608188841915143,0.33796611132512433,0.6973909682615559
0,13,ඒ,0.7211080418647491,0.456486744971521,0.6814148473307649
0,14,ම,0.7152581684741515,0.3953774887900138,0.6672760665215308
0,15,උ,0.6818799791406189,0.5091017258225556,0.6559632411429095
0,16,භ,0.7190150976621199,0.28729602360931106,0.6542572365541987
0,17,ඛ,0.7113834304571751,0.3262115150328777,0.6536076431435305
0,18,න,0.6900763124753422,0.346685855987132,0.6385677440021107
0,19,ඕ,0.6738193568752102,0.2991151295742398,0.6176137227800647
0,20,ළ,0.63168055358481,0.5035954692436885,0.6124677909336418
0,21,හ,0.6624983888701774,0.29539522885855907,0.6074329148684346
0,22,ග,0.6456162969805019,0.3446062817987431,0.600464794703238
0,23,ව,0.6343419175231091,0.3990862308629165,0.5990535645240802
0,24,ඹ,0.6403800286568722,0.336209221157996,0.5947544075320408
0,25,ක,0.6358194093746693,0.312877717032896,0.5873781555234033
0,26,ඔ,0.6314569194698638,0.3224808156266973,0.5851105038933888
0,27,ච,0.6139025233050819,0.39001657554372826,0.5803196311408789
0,28,ඵ,0.6257377776868258,0.3063545420988608,0.5778302923486311
0,29,ඞ,0.6217461691760455,0.3271693266283586,0.5775596427938925
0,30,ප,0.6315091620639255,0.17845979321358496,0.5635517567363744
0,31,එ,0.6082548329083969,0.30113100430532214,0.5621862586179357
0,32,ට,0.5941981645014537,0.37425129354518893,0.561206133858014
0,33,ඟ,0.6140066559691547,0.24972296613155387,0.5593641024935145
0,34,ජ,0.6039455122413168,0.2995922474692231,0.5582925225255028
0,35,ථ,0.5945492604753857,0.3381647137162215,0.5560915784615111
0,36,ඝ,0.6183417351341622,0.1637144767002916,0.5501476463690816
0,37,බ,0.5854531321939239,0.297389009068423,0.5422435137250987
0,38,ර,0.5644185870661594,0.3672850350289806,0.5348485542605825
0,39,ඏ,0.5843139894753432,0.23216225008733804,0.5314912285671425
0,40,ඩ,0.5428028885295484,0.3156752427325836,0.5087337416600036
0,41,ස,0.5749799945168041,0.12479117278995155,0.5074516712577762
0,42,ශ,0.5441644655696934,0.29419110050146235,0.5066684608094588
0,43,ඌ,0.4492299289446471,0.5450818163244475,0.46360771205161716
0,44,ඪ,0.49310182378141254,0.2758619081014392,0.4605158364294165
0,45,ධ,0.48834268338278575,0.3015358219981066,0.46032165417508386
0,46,ඡ,0.4659308526342555,0.3111601207984087,0.4427152428588785
0,47,ණ,0.4551385785110955,0.3395838241069543,0.4378053653504744
0,48,ඬ,0.42428905937554395,0.23283101715926335,0.39557035304310184
0,49,ය,0.4206454540392064,0.239046695159861,0.39340564020730456
0,50,ඨ,0.4146499649242432,0.2721686239039186,0.3932777637711945
0,51,ඐ,0.3611439752020651,0.27838914181260843,0.3487307501936466
0,52,ඣ,0.28913973228374734,0.29338863208601684,0.28977706725408775
0,53,ඍ,0.31497496627674926,0.13952927182191066,0.28865811210852343
0,54,ඖ,0.2806717201352942,0.31780905472318,0.286242320323477
0,55,ෂ,0.2056989270160502,0.0,0.17484408796364265
0,56,ඓ,0.12584986473808435,0.3444790317218851,0.15864423978565445
0,57,ඎ,0.0,0.2421087050092704,0.03631630575139057
1,1,ආ,0.9986687784820476,0.9447331182664078,0.9905784294497015
1,2,ඈ,0.9366127935545076,0.7411700416194833,0.9072963807642539
1,3,ඤ,0.9535438749988541,0.6243619891127066,0.9041665921159319
1,4,ඇ,0.9229126696366862,0.7458845546160247,0.8963584523835869
1,5,ෆ,0.8786933302816571,0.4560984598013824,0.8153040997096159
1,6,අ,0.8074703831389644,0.6382576086586644,0.7820884669669194
1,7,ඌ,0.8013985993040396,0.599817051507229,0.771161367134518
1,8,න,0.8108455968586562,0.3897960081106394,0.7476881585464537
1,9,ල,0.7791623102866935,0.4736226912806454,0.7333313674357863
1,10,භ,0.7331220056227312,0.3445647033076171,0.6748384102754641
1,11,උ,0.7022241494071295,0.5153351655975429,0.6741908018356915
1,12,ත,0.720689351731017,0.30038050014970785,0.6576430239938206
1,13,ග,0.6887580111253475,0.4380023423013377,0.651144660801746
1,14,ඳ,0.6416117746213353,0.6132016881312623,0.6373502616478244
1,15,හ,0.6697069603067137,0.37351712279657856,0.6252784846801934
1,16,ඟ,0.6631346298908611,0.29789961542704657,0.6083493777212889
