symbol_index,rank,letter,proximity,profile_proximity,final_score
0,1,අ,0.9973787451398879,0.7973126490511986,0.7973126490511986
0,2,ද,0.7362100222044123,0.7171561334430313,0.7171561334430313
0,3,ඳ,0.9041747203075963,0.6826316288801753,0.6826316288801753
0,4,ඤ,0.8708644610424925,0.6356516456845432,0.6356516456845432
0,5,ඒ,0.7211080418647491,0.5632893141010521,0.5632893141010521
0,6,ඌ,0.4492299289446471,0.5449427781226197,0.5449427781226197
0,7,උ,0.6818799791406189,0.5176130281433315,0.5176130281433315
0,8,ල,0.7451318637703763,0.510150679261598,0.510150679261598
0,9,ඡ,0.4659308526342555,0.49450059252718215,0.49450059252718215
0,10,ළ,0.63168055358481,0.49160440152150087,0.49160440152150087
0,11,ආ,0.8152156038044639,0.4897990559771068,0.4897990559771068
0,12,ච,0.6139025233050819,0.4751173502005256,0.4751173502005256
0,13,ඇ,0.8304666193898858,0.47138962768985215,0.47138962768985215
0,14,ව,0.6343419175231091,0.4666676119077884,0.4666676119077884
0,15,ඊ,0.7501861634637742,0.4604448350305108,0.4604448350305108
0,16,ජ,0.6039455122413168,0.45236948390315335,0.45236948390315335
0,17,ෆ,0.8359816324865788,0.43949711878423914,0.43949711878423914
0,18,ඈ,0.8374989583266903,0.4350690641573284,0.4350690641573284
0,19,එ,0.6082548329083969,0.42427767906291913,0.42427767906291913
0,20,ම,0.7152581684741515,0.4226526574790296,0.4226526574790296
0,21,ඵ,0.6257377776868258,0.4187680348237056,0.4187680348237056
0,22,ඞ,0.6217461691760455,0.4125459750633933,0.4125459750633933
0,23,ඓ,0.12584986473808435,0.40680786432339566,0.40680786432339566
0,24,ට,0.5941981645014537,0.40266198950091636,0.40266198950091636
0,25,ර,0.5644185870661594,0.4000513001494026,0.4000513001494026
0,26,ඉ,0.8743464173675366,0.3886195313134012,0.3886195313134012
0,27,ඖ,0.2806717201352942,0.38228018026348054,0.38228018026348054
0,28,ඣ,0.28913973228374734,0.37534550349615825,0.37534550349615825
0,29,ථ,0.5945492604753857,0.3701456251342622,0.3701456251342622
0,30,ඪ,0.49310182378141254,0.3694191927048345,0.3694191927048345
0,31,ණ,0.4551385785110955,0.3674048825067924,0.3674048825067924
0,32,ඩ,0.5428028885295484,0.34983169636190137,0.34983169636190137
0,33,ඛ,0.7113834304571751,0.3431261217997805,0.3431261217997805
0,34,ත,0.7608188841915143,0.33481280120675394,0.33481280120675394
0,35,ඐ,0.3611439752020651,0.3296878523976552,0.3296878523976552
0,36,ඹ,0.6403800286568722,0.32007636613062107,0.32007636613062107
0,37,බ,0.5854531321939239,0.3135935068772169,0.3135935068772169
0,38,න,0.6900763124753422,0.3105416849191137,0.3105416849191137
0,39,ක,0.6358194093746693,0.3059850867032793,0.3059850867032793
0,40,ඔ,0.6314569194698638,0.30426354980899184,0.30426354980899184
