symbol_index,rank,letter,proximity,profile_proximity,final_score
0,1,අ,0.9986174968745296,0.9085866562730578,0.9491005345437201
0,2,ඳ,0.9081371743673298,0.636756818566841,0.758877978677061
0,3,ඤ,0.8676429899337043,0.599067361850492,0.7199263944879375
0,4,ද,0.746748856378513,0.6639712428703145,0.7012211689490038
0,5,ආ,0.8056611246666191,0.5718418465554447,0.6770605217054733
0,6,ඇ,0.8331993286720214,0.5121578903603037,0.6566265376005767
0,7,ඈ,0.8400651367673272,0.49792097797961443,0.6518858494340851
0,8,ඉ,0.8696631287861892,0.399667889908902,0.6111657474036813
0,9,ෆ,0.8152353401465731,0.4245094901909605,0.6003361226709862
0,10,ල,0.7470763693310383,0.438849325100957,0.5775514950044935
0,11,ඒ,0.7375201418648148,0.4271376816778403,0.5668097887619788
0,12,උ,0.6888023451022524,0.4563165247134421,0.5609351438884067
0,13,ඊ,0.7720100871051384,0.38196026726454646,0.5574826861928128
0,14,ළ,0.6414638587036878,0.47548492359251204,0.5501754443925412
0,15,ම,0.7334195788233662,0.36126346752919836,0.528733717611574
0,16,ත,0.7602362018144495,0.28982850429389473,0.5015119681781444
0,17,ව,0.6482592074796883,0.35012433606567406,0.4842850282019805
0,18,ඌ,0.43886228031535723,0.512659228647961,0.47945060189828936
0,19,ඛ,0.7341118393129369,0.26710401143434903,0.4772575339797136
0,20,ච,0.6303776657536567,0.34803664638190845,0.47509010509919525
0,21,න,0.6844083793300826,0.30307835924062265,0.4746768682808796
0,22,භ,0.7151084934827604,0.25288925577576205,0.46088791274391133
0,23,ග,0.6474803021721373,0.3032513569045939,0.4581543822749884
0,24,ඵ,0.6455019063344749,0.3012761549637617,0.4561777430805827
0,25,ථ,0.6221842664227646,0.3183977717497367,0.4551016943525993
0,26,ර,0.5957401307976655,0.333244058732707,0.4513672911619384
0,27,ඹ,0.660754947079782,0.2794167119146712,0.45101891773897107
0,28,ට,0.6199201086424253,0.31281656978657646,0.45101316227170846
0,29,එ,0.6292300202577628,0.302940256691573,0.44977065029635843
0,30,ඕ,0.6850583128082077,0.24999288193404878,0.4457723258274203
0,31,ඔ,0.6516163235380485,0.2741469292869596,0.44400815669994964
0,32,ජ,0.6259599333020227,0.28927309995677386,0.44078217496213584
0,33,ඞ,0.6421406986803643,0.27401013397897156,0.43966888809459825
0,34,හ,0.6558843057947532,0.255949316588182,0.43592006173113906
0,35,ක,0.6331498934264927,0.2613430843363912,0.4286561484269369
0,36,බ,0.6107819285964974,0.2522364681614254,0.41358192535720784
0,37,ඩ,0.5643167494463249,0.27519875785239756,0.4053018540696649
0,38,ශ,0.5526660611938352,0.2727452654539324,0.39870962353688866
