symbol_index,rank,letter,proximity,profile_proximity,final_score
0,1,අ,0.9973787451398879,0.8574904752714119,0.9204401967122262
0,2,ඳ,0.9041747203075963,0.6549417454316796,0.7670965841258421
0,3,ඤ,0.8708644610424925,0.6719221499822672,0.7614461899593686
0,4,ද,0.7362100222044123,0.6891455738163279,0.710324575590966
0,5,ආ,0.8152156038044639,0.5957376169700661,0.6945027110455452
0,6,ඇ,0.8304666193898858,0.5625822453686757,0.6831302136782202
0,7,ඈ,0.8374989583266903,0.5526221094270157,0.6808166914318694
0,8,ඉ,0.8743464173675366,0.4205416778564557,0.6247538106364421
0,9,ෆ,0.8359816324865788,0.4431075859117627,0.61990090687043
0,10,ල,0.7451318637703763,0.464119493422137,0.5905750600788446
0,11,උ,0.6818799791406189,0.4864371770497139,0.5743864379906212
0,12,ඒ,0.7211080418647491,0.4435723276342969,0.5684633990380004
0,13,ළ,0.63168055358481,0.49120902093656227,0.5544212106282738
0,14,ඊ,0.7501861634637742,0.3932090244456541,0.5538487370038081
0,15,ම,0.7152581684741515,0.38027600873083633,0.5310179806153281
0,16,ත,0.7608188841915143,0.3231764111089396,0.5201155239960982
0,17,ව,0.6343419175231091,0.3806917168050382,0.4948343071281701
0,18,ඛ,0.7113834304571751,0.31358534578994035,0.492594483890196
0,19,ඌ,0.4492299289446471,0.5233947750376738,0.4900205942958118
0,20,න,0.6900763124753422,0.3261316881727332,0.4899067691089073
0,21,ච,0.6139025233050819,0.3789280359801003,0.484666555276342
0,22,ග,0.6456162969805019,0.3339211317635077,0.47418395611115516
0,23,භ,0.7190150976621199,0.2610651778958867,0.46714264179069165
0,24,ට,0.5941981645014537,0.36290485279823914,0.4669868430646857
0,25,ඹ,0.6403800286568722,0.3165797843400282,0.462289894282608
0,26,ඕ,0.6738193568752102,0.27793286044777754,0.4560817838401222
0,27,ඔ,0.6314569194698638,0.3025420947837739,0.4505537658925144
0,28,ක,0.6358194093746693,0.29519179338341894,0.4484742205794816
0,29,හ,0.6624983888701774,0.27212440947055283,0.4477927002003839
0,30,ථ,0.5945492604753857,0.3268468163184963,0.4473129161890966
0,31,ඵ,0.6257377776868258,0.300889097852282,0.4470710037778267
0,32,ර,0.5644185870661594,0.34729816964688864,0.44500235748556055
0,33,ඞ,0.6217461691760455,0.2987833113253644,0.44411659735817094
0,34,එ,0.6082548329083969,0.3014932297388281,0.43953595116513405
0,35,ජ,0.6039455122413168,0.29079033880715865,0.43171016685252983
0,36,බ,0.5854531321939239,0.28580747284085095,0.4206480195497338
0,37,ඩ,0.5428028885295484,0.3029338979989922,0.41087494373774247
0,38,ඟ,0.6140066559691547,0.24033891245169303,0.4084893970345508
0,39,ශ,0.5441644655696934,0.2858634797484054,0.40209892336798503
0,40,ණ,0.4551385785110955,0.3289447898111064,0.38573199472610153
0,41,ඏ,0.5843139894753432,0.2229014997443477,0.38553712012329566
0,42,ධ,0.48834268338278575,0.29304046566195785,0.3809264636363304
0,43,ප,0.6315091620639255,0.17298242024306154,0.3793194540624503
0,44,ඡ,0.4659308526342555,0.29753746172885376,0.37331448763628455
0,45,ඝ,0.6183417351341622,0.16784171658393965,0.3705667249315398
0,46,ඪ,0.49310182378141254,0.26711873037183376,0.3688111224061442
0,47,ඨ,0.4146499649242432,0.2635714637781206,0.3315567892938758
0,48,ස,0.5749799945168041,0.11688847460232976,0.32302965856384325
0,49,ඐ,0.3611439752020651,0.2751144655413451,0.3138277448886691
0,50,ය,0.4206454540392064,0.22570915935446545,0.31343049196259887
0,51,ඬ,0.42428905937554395,0.21698929433181913,0.3102741886014953
0,52,ඖ,0.2806717201352942,0.30508451632487377,0.294098758039563
0,53,ඣ,0.28913973228374734,0.2726694891154553,0.28008109854118673
0,54,ඓ,0.12584986473808435,0.33829574099003956,0.24269509667665973
0,55,ඍ,0.31497496627674926,0.1352680806610591,0.21613617918811967
0,56,ඎ,0.0,0.23187955509282365,0.12753375530105301
0,57,ෂ,0.2056989270160502,0.0,0.0925645171572226
1,1,ආ,0.9986687784820476,0.9505939173011987,0.9722276048325809
1,2,ඈ,0.9366127935545076,0.7301075902218784,0.8230349317215615
1,3,ඇ,0.9229126696366862,0.7405388080951516,0.8226070457888421
1,4,ඤ,0.9535438749988541,0.6436073299762652,0.7830787752364303
1,5,අ,0.8074703831389644,0.6440724858383297,0.7176015396236153
1,6,ඌ,0.8013985993040396,0.5927831200628637,0.6866600857213929
1,7,ෆ,0.8786933302816571,0.45102735922635584,0.6434770462012415
1,8,ඳ,0.6416117746213353,0.6159492396046999,0.6274973803621859
1,9,ල,0.7791623102866935,0.4618808570808375,0.6046575110234726
1,10,උ,0.7022241494071295,0.5067595410105667,0.59471861478902
1,11,න,0.8108455968586562,0.3894912945574611,0.5791007305929989
1,12,ග,0.6887580111253475,0.43917674647851135,0.5514883155695877
1,13,ළ,0.6168846881288199,0.49202314991857254,0.5482108421131839
1,14,ඉ,0.6154234574220541,0.4364928510214815,0.5170116239017392
1,15,භ,0.7331220056227312,0.33011876156389663,0.5114702213903722
1,16,ඐ,0.6412849654465689,0.40349763074203326,0.5105019313590743
1,17,ඒ,0.5895259509738819,0.4413880136433953,0.5080500854421144
1,18,හ,0.6697069603067137,0.36272739687383404,0.5008682004186299
1,19,ත,0.720689351731017,0.3035330375399071,0.4912533789259066
1,20,ම,0.6019033164254333,0.3925658604984176,0.48676771566557464
1,21,ව,0.5755141267261498,0.4031144785726275,0.48069432024171255
1,22,ච,0.5502824719745278,0.4122958920362706,0.47438985300848635
1,23,ඟ,0.6631346298908611,0.30286332166265173,0.46498541036534596
1,24,ණ,0.5272291364760762,0.40793351336124073,0.4616165437629167
1,25,ක,0.6632415593857135,0.28550267533653195,0.45548517315866366
1,26,ද,0.3016227166415224,0.5635974217953594,0.4457088044761328
1,27,ට,0.4967683767245037,0.3873997139068911,0.4366156121748168
1,28,ඛ,0.5680299201400231,0.3273996926048147,0.4356832949956585
1,29,ඞ,0.5395459879355543,0.34690335086325363,0.43359253754578897
1,30,ඊ,0.4709930806348771,0.39772840565969225,0.43069750939852547
1,31,ඖ,0.4875233474445707,0.3784896700166527,0.4275548248592158
1,32,ථ,0.508431747227652,0.3604712462092695,0.4270534716675417
1,33,ඵ,0.5046602881753055,0.3432805167736681,0.41590141390440494
1,34,ඹ,0.5074973503941222,0.3382038435370983,0.4143859216227591
1,35,ඩ,0.47981163638618984,0.35800242135045157,0.4128165681165338
1,36,එ,0.5055858452974282,0.33595449441495695,0.41228860231206904
1,37,ඔ,0.4985346827487802,0.3345003926344049,0.4083158231858738
1,38,ශ,0.5018359260559261,0.3284315828227794,0.40646353727769546
1,39,ඓ,0.44680125490745737,0.3515016963998685,0.3943864977282835
1,40,ඕ,0.4959330957206657,0.3088274053934301,0.39302496604068615
1,41,ඏ,0.5666592257285139,0.2381681171649751,0.38598911601856756
1,42,ඣ,0.47869249715886253,0.3069654504081526,0.3842426214459721
1,43,ර,0.3803466661007139,0.3659742681400707,0.3724418472223602
1,44,ධ,0.42099616187281896,0.3301742520028632,0.37104411144434335
1,45,බ,0.4518547246060347,0.3036505029212965,0.3703424026794287
1,46,ජ,0.49438395628954,0.2624866762340403,0.3668404522590152
1,47,ඪ,0.4134559621391546,0.3153453119461427,0.35949510453299804
1,48,ඍ,0.4319666460223771,0.2598276531170184,0.3372901999244298
1,49,ප,0.5130457780767925,0.1826878765219453,0.3313489322216266
1,50,ඨ,0.3326205000010263,0.31813381489309,0.32465282319166133
1,51,ඝ,0.5329717430060383,0.14975867292344092,0.32220455446060975
1,52,ඬ,0.3736706684623262,0.27845973934795687,0.3213046574494231
1,53,ය,0.3510166421197506,0.27042868702774325,0.30669326681914655
1,54,ස,0.447791008188825,0.13249990708353854,0.27438090258091746
1,55,ඡ,0.27503417524609586,0.25408022370987415,0.26350950190117395
1,56,ඎ,0.2587532649666464,0.2669589279367769,0.2632663796002182
1,57,ෂ,0.0,0.0,0.0
2,1,ඇ,0.9977262340349548,0.8942686217289247,0.9408245472666383
2,2,ඈ,0.9978832064567034,0.8759744312043575,0.9308333800679132
2,3,ආ,0.9392480170692925,0.6905735684379144,0.8024770703220346
2,4,ඤ,0.9167054716397398,0.55001526799263,0.7150258596338295
2,5,ඳ,0.7793910671641928,0.6600050754252001,0.713728771707747
2,6,අ,0.8375766271580095,0.5698885032423193,0.6903481590043798
2,7,උ,0.774995741985697,0.5981224116239565,0.6777154102867398
2,8,ල,0.746756008045742,0.5212264180144068,0.6227147335285077
2,9,ළ,0.7430642443006503,0.5226977372938607,0.6218626654469162
2,10,ඌ,0.6526553385232603,0.5817851661329678,0.6136767437085995
2,11,ඒ,0.6406362061777713,0.5656828173822053,0.5994118423402099
2,12,ද,0.5203657636295308,0.6484800152358757,0.5908286020130206
2,13,ච,0.7322394480377656,0.46292606202545605,0.5841170857309954
